시설번호,놀이시설명,우편번호,주 소,설치일자,설치장소,운영구분,지역분류,민공구분
23427,닥밭 어린이공원 놀이터(일산21호 어린이공원),10362,경기 일산동구 정발산동 698,2008-06-20,도시공원,운영,경기 고양시 일산동구 정발산동,공공
23442,예일어린이집 놀이터,10286,경기도 고양시 덕양구 통일로780번길 47 (관산동),2008-03-18,어린이집,운영,경기 고양시 덕양구 관산동,민간
23473,개나리 어린이공원 놀이터,10335,경기 고양시 일산동구 중산동 1736-1(고양일산2택지 지구내 15BL),2008-04-09,도시공원,운영,경기 고양시 일산동구,공공
23474,하늘장미 어린이공원 놀이터,10310,경기 고양시 일산동구 중산동 1702(고양일산2택지 지구내 4BL),2008-04-09,도시공원,운영,경기 고양시 일산동구,공공
23475,하늘자전거 어린이공원 놀이터,10355,경기 고양시 일산동구 중산동 1685(고양일산2택지 지구내 6BL),2008-04-09,도시공원,운영,경기 고양시 일산동구,공공
23476,하늘공원 어린이놀이터,,경기 고양시 일산동구 중산동 1795,2008-04-09,도시공원,운영,경기 고양시 일산동구 중산동,공공
23511,서정마을 2단지 어린이 놀이시설 4(201동 옆),10491,"경기도 고양시 덕양구 서정마을로 25 (행신동, 서정마을2단지아파트)",2008-05-07,주택단지,운영,경기 고양시 덕양구 행신동,민간
23512,서정마을 2단지 어린이놀이터2 (205동 앞),10491,"경기도 고양시 덕양구 서정마을로 25 (행신동, 서정마을2단지아파트)",2008-05-07,주택단지,운영,경기 고양시 덕양구 행신동,공공
23513,서정마을 2단지 어린이놀이터3 (204동 앞),10491,"경기도 고양시 덕양구 서정마을로 25 (행신동, 서정마을2단지아파트)",2008-05-07,주택단지,운영,경기 고양시 덕양구 행신동,공공
23514,서정마을 2단지 어린이 놀이시설 1(유아 놀이터),10491,"경기도 고양시 덕양구 서정마을로 25 (행신동, 서정마을2단지아파트)",2008-05-07,주택단지,운영,경기 고양시 덕양구 행신동,공공
23645,시립풍동숲속어린이집 놀이터,10303,경기 고양시 일산동구 풍동1223,2008-06-02,어린이집,운영,경기 고양시 일산동구 풍동,공공
23661,지도공원 어린이놀이터 (능산노인정),10512,경기 고양시 덕양구 토당동 3-39 (능산노인정 옆),1999-11-01,도시공원,운영,경기 고양시 덕양구 토당동,공공
23756,서정마을 4단지 어린이 놀이시설 1 (409동),10491,"경기도 고양시 덕양구 서정마을로 46 (행신동, 서정마을4단지아파트)",2008-06-10,주택단지,운영,경기 고양시 덕양구 행신동,민간
23865,호수공원,10400,경기 고양시 일산동구 장항동906번지 호수공원 내,2008-06-13,도시공원,운영,경기 고양시 일산동구,공공
23901,"단우물키즈스쿨어린이집 실외놀이터(조합놀이기구, 모래만 검사)",10352,경기 고양시 일산서구 일산1동960-6 동문2차아파트 내,2010-02-12,어린이집,운영,경기 고양시 일산서구 일산동,민간
24058,김서어린이공원 놀이터,10382,경기 고양시 일산서구 대화동2235,2010-01-14,도시공원,운영,경기 고양시 일산서구 대화동,공공
24196,고양시립성모어린이집 놀이터,10352,경기 고양시 일산서구 일산동620-3,2010-01-27,어린이집,운영,경기 고양시 일산서구,공공
24354,시립고양어린이집 놀이터,10275,경기 고양시 덕양구 고양동233-2번지 시립고양어린이집,2010-02-10,어린이집,운영,경기 고양시 덕양구,공공
24357,별빛마을 10단지 어린이 놀이시설 1,10502,"경기도 고양시 덕양구 화신로 291 (화정동, 별빛마을10단지아파트)",1996-05-01,주택단지,운영,경기 고양시 덕양구 화정동,민간
24715,달빛공원 어린이놀이터,10472,경기 고양시 덕양구 화정동 859번지,1996-01-01,도시공원,운영,경기 고양시 덕양구 화정동,공공
24982,벽산위시티블루밍아파트3단지 305동 제2어린이놀이터,10325,경기 고양시 일산동구 식사동1510,2010-10-04,주택단지,운영,경기 고양시 일산동구 식사동,민간
24983,벽산위시티블루밍아파트3단지 302동 제1어린이놀이터,10325,경기 고양시 일산동구 식사동1510,2010-10-04,주택단지,운영,경기 고양시 일산동구 식사동,민간
24984,벽산위시티블루밍아파트5단지 503동 제1어린이놀이터,10324,경기 고양시 일산동구 식사동1565,2010-10-04,주택단지,운영,경기 고양시 일산동구 식사동,민간
24985,벽산위시티블루밍아파트5단지 506동 제2어린이놀이터,10324,경기 고양시 일산동구 식사동1565,2010-10-04,주택단지,운영,경기 고양시 일산동구 식사동,민간
25021,벽산위시티블루밍아파트3단지 311동 제3놀이터,10325,경기 고양시 일산동구 식사동1510,2010-10-04,주택단지,운영,경기 고양시 일산동구 식사동,민간
25022,벽산위시티블루밍아파트3단지 313동 제4놀이터,10325,경기 고양시 일산동구 식사동1510,2010-10-04,주택단지,운영,경기 고양시 일산동구 식사동,민간
25025,벽산위시티블루밍아파트3단지 커뮤니티센타 실내놀이터,10325,경기 고양시 일산동구 식사동1510,2010-10-18,주택단지,운영,경기 고양시 일산동구 식사동,민간
25026,벽산블루밍아파트5블럭 커뮤니센터 내 놀이터,10324,경기 고양시 일산동구 식사동1565,2010-10-18,주택단지,운영,경기 고양시 일산동구 식사동,민간
25290,서정마을 5단지 어린이 놀이시설,10533,경기 고양시 덕양구 행신동1088,2008-08-25,주택단지,운영,경기 고양시 덕양구 행신동,민간
25416,푸른마을 1단지 어린이 놀이시설 2,10270,경기 고양시 덕양구 고양동735,2008-09-05,주택단지,운영,경기 고양시 덕양구 고양동,민간
25450,고양피크닉시민공원(자연학습장) 오르는기구,10226,경기도 고양시 일산서구 대화로 355 (대화동),2008-09-10,도시공원,운영,경기 고양시 일산서구,공공
25513,신애원 놀이터,10596,경기 고양시 덕양구 동산동53-124,2008-09-18,아동복지시설,운영,경기 고양시 덕양구,민간
25519,서정마을 10단지 어린이 놀이시설(녹색마을놀이터),10490,경기 고양시 덕양구 행신동1091,2008-09-19,주택단지,운영,경기 고양시 덕양구 행신동,민간
25523,서정마을9단지 902동 앞 놀이터,10489,"경기도 고양시 덕양구 서정로 26 (행신동, 중흥에스클래스)",2008-09-24,주택단지,운영,경기 고양시 덕양구 행신동,민간
25529,푸른마을 1단지 어린이 놀이시설 1,10270,경기 고양시 덕양구 고양동735,2008-09-05,주택단지,운영,경기 고양시 덕양구 고양동,민간
25571,중흥에스클레스타운하우스 어린이놀이터,10335,경기 고양시 일산동구 중산동1720,2008-10-06,주택단지,운영,경기 고양시 일산동구 중산동,민간
25866,위시티자이주상복합아파트 3층 놀이터,10323,경기 고양시 일산동구 식사동1528,2010-09-01,주택단지,운영,경기 고양시 일산동구 식사동,민간
25902,윗말어린이공원 놀이터,10356,경기 고양시 일산서구 일산동1095,1995-01-01,도시공원,운영,경기 고양시 일산서구 일산동,공공
25903,궁골어린이공원 놀이터,,경기 고양시 일산서구 주엽동55,2010-08-31,도시공원,운영,경기 고양시 일산서구 주엽동,공공
25904,회화어린이공원 놀이터,10365,경기 고양시 일산서구 주엽동91,2010-09-13,도시공원,운영,경기 고양시 일산서구 주엽동,공공
25905,오거리어린이공원 놀이터,10375,경기 고양시 일산서구 주엽동34,2010-09-13,도시공원,운영,경기 고양시 일산서구 주엽동,공공
25906,강재어린이공원 놀이터,10388,경기 고양시 일산서구 주엽동52,2010-09-13,도시공원,운영,경기 고양시 일산서구 주엽동,공공
25907,도화어린이공원 놀이터,,경기 고양시 일산서구 일산동일산로 1043,1995-01-01,도시공원,운영,경기 고양시 일산서구 일산동,공공
25908,백암어린이공원 놀이터,10384,경기 고양시 일산서구 주엽동130,2011-05-31,도시공원,운영,경기 고양시 일산서구 주엽동,공공
25909,토성어린이공원 놀이터,10368,경기 고양시 일산서구 대화동2065,2006-01-01,도시공원,운영,경기 고양시 일산서구 대화동,공공
25910,왕산어린이공원 놀이터,10367,경기 고양시 일산서구 대화동2092,2006-01-01,도시공원,운영,경기 고양시 일산서구 대화동,공공
25911,양촌어린이공원 놀이터,10376,경기 고양시 일산서구 대화동2211,2011-06-03,도시공원,운영,경기 고양시 일산서구 대화동,공공
25913,탄현(탄현5호)어린이공원 놀이터,10244,경기 고양시 일산서구 탄현동1495,2007-01-01,도시공원,운영,경기 고양시 일산서구 탄현동,공공
25914,한뫼(중산10호)어린이공원 놀이터,10339,경기 고양시 일산서구 일산동1557-1,1993-01-01,도시공원,운영,경기 고양시 일산서구 일산동,공공
26004,성산어린이집 놀이터,10374,"경기도 고양시 일산서구 강선로 187 (일산동, 후곡마을10단지아파트)성산어린이집",2010-09-10,어린이집,운영,경기 고양시 일산서구 일산동,민간
26102,신한은행 새싹어린이집 놀이터(실내),10387,경기 고양시 일산 서구 주엽동 21-3 2층,2012-11-01,어린이집,운영,경기 고양시 일산서구 주엽동,민간
26178,성저동익아파트관리 소놀이터,10376,"경기도 고양시 일산서구 대산로 249 (대화동, 성저마을1단지아파트)",2008-10-09,주택단지,운영,경기 고양시 일산서구,민간
26179,성저동익아파트 후문놀이터,10376,"경기도 고양시 일산서구 대산로 249 (대화동, 성저마을1단지아파트)",2008-10-13,주택단지,운영,경기 고양시 일산서구,민간
26217,소만마을 8단지 어린이 놀이시설,10529,"경기도 고양시 덕양구 소만로 49 (행신동, 소만마을8단지아파트)",2008-10-13,주택단지,운영,경기 고양시 덕양구 행신동,민간
26256,화정 옥빛마을 풍산아파트 어린이 놀이시설,10504,경기 고양시 덕양구 화정동998,2008-10-16,주택단지,운영,경기 고양시 덕양구 화정동,민간
26257,중산마을10단지 경남동신아파트 1006동 놀이터,10337,경기도 고양시 일산동구 탄중로 426 (중산동),2008-10-16,주택단지,운영,경기 고양시 일산동구 중산동,민간
26258,햇빛마을 20단지 어린이 놀이시설 4,10494,경기 고양시 덕양구 행신동934,2008-10-06,주택단지,운영,경기 고양시 덕양구 행신동,민간
26259,햇빛마을 20단지 어린이 놀이시설 3,10494,경기 고양시 덕양구 행신동934,2008-10-06,주택단지,운영,경기 고양시 덕양구 행신동,민간
26260,햇빛마을 20단지 어린이 놀이시설 2,10494,경기 고양시 덕양구 행신동934,2008-10-06,주택단지,운영,경기 고양시 덕양구 행신동,민간
26261,햇빛마을 20단지 어린이 놀이시설 1,10494,경기 고양시 덕양구 행신동934,2008-10-06,주택단지,운영,경기 고양시 덕양구 행신동,민간
26269,후곡6단지 건영동부아파트 610동 옆 어린이놀이터,10372,"경기도 고양시 일산서구 일산로 612 (일산동, 후곡마을6단지아파트)",2008-10-14,주택단지,운영,경기 고양시 일산서구,민간
26339,강선3단지한신아파트303동앞놀이터,10360,"경기도 고양시 일산서구 대산로 56 (주엽동, 강선마을3단지아파트)",2008-10-13,주택단지,운영,경기 고양시 일산서구 주엽동,민간
26478,밤가시마을1단지 건영빌라 놀이터,10359,"경기도 고양시 일산동구 일산로463번길 80 (정발산동, 밤가시건영빌라1단지)",2008-10-30,주택단지,운영,경기 고양시 일산동구 정발산동,민간
26502,햇빛마을 21단지 어린이 놀이시설 2,10484,"경기도 고양시 덕양구 화신로 170 (행신동, 햇빛마을21단지아파트)",2008-09-24,주택단지,운영,경기 고양시 덕양구 행신동,민간
26503,햇빛마을 21단지 어린이 놀이시설 1,10484,"경기도 고양시 덕양구 화신로 170 (행신동, 햇빛마을21단지아파트)",2008-10-22,주택단지,운영,경기 고양시 덕양구 행신동,민간
26533,고양 대림아파트 어린이 놀이시설,10506,경기 고양시 덕양구 토당동259,2008-12-09,주택단지,운영,경기 고양시 덕양구 토당동,민간
26534,고양 대림아파트 어린이 놀이시설,10506,경기 고양시 덕양구 토당동259,2008-12-09,주택단지,운영,경기 고양시 덕양구 토당동,민간
27014,고양피크닉시민공원(자연학습장 내) 놀이터,10226,경기도 고양시 일산서구 대화로 355 (대화동),2010-06-01,도시공원,운영,경기 고양시 일산서구 대화동,공공
27051,아이스토리어린이집 실외놀이터,10374,"경기도 고양시 일산서구 강선로 169 (일산동, 후곡마을15단지아파트)아이스토리어린이집",2010-03-22,어린이집,운영,경기 고양시 일산서구 일산동,민간
27262,덕양구청직장어린이집 실내 놀이터,10498,경기 고양시 덕양구 화정동959번지 덕양구청직장어린이집,2010-05-20,어린이집,운영,경기 고양시 덕양구 화정동,공공
